airport_id,airport_name
2909,BOB SIKES ARPT
2910,BOULDER CITY MUNICIPAL ARPT
2911,WEST PLAINS REGIONAL ARPT
2912,TUNICA MUNI ARPT
2913,THE FLORIDA KEYS MARATHON
2914,NORTH BIG HORN COUNTY ARPT
2915,MACKINAC COUNTY ARPT
2916,HUTCHINSON MUNICIPAL
2917,DELAWARE MUNICIPAL ARPT
2918,MEFFORD FIELD ARPT
2919,CRAWFORDSVILLE MUNI ARPT
2920,HICKORY REGIONAL ARPT
2921,QUINN FIELD ARPT
2922,MONTREAL INTL (MIRABEL)
2923,PORT GRAHAM ARPT
2924,MARANA REGIONAL ARPT
2925,MERRIT ISLAND ARPT
2926,GRAYSON COUNTY ARPT
2927,LAKE PALOURDE BASE HELIPORT
2928,CULPEPER REGIONAL ARPT
2929,LAGUARDIA NY
2930,DALLAS/FORT WORTH INTL ARPT
2931,LAKEFRONT AIRPORT
2932,SEATTLE-TACOMA INTL
2933,NORFOLK INTL
2934,NEW CASTLE COUNTY
2935,WASHINGTON DULLES INTL ARPT
2936,ATLANTA INTL
2937,ORLANDO SANFORD INTL AIRPORT
2938,ONTARIO INTL ARPT
2939,CHICAGO O'HARE INTL ARPT
2940,GROTON-NEW LONDON AR
2941,SPIRIT OF ST LOUIS
2942,THEODORE FRANCIS GREEN STATE
2943,KANSAS CITY INTL
2944,LIHUE ARPT
2945,PHOENIX SKY HARBOR
2946,NASHVILLE INTL
2947,JIM HAMILTON L B OWENS ARPT
2948,SOUTHWEST FLORIDA INTL ARPT
2949,ABERDEEN REGIONAL AR
2950,NEWARK LIBERTY INTL ARPT
2951,ASPEN-PITKIN CO/SARD
2952,ROCHESTER INTL
2953,MINNEAPOLIS-ST PAUL INTL
2954,PUEBLO MEMORIAL ARPT
2955,WESTCHESTER COUNTY ARPT
2956,BIRMINGHAM-SHUTTLESWORTH INTL
2957,ORLANDO INTL
2958,MYRTLE BEACH INTL
2959,LAFAYETTE REGIONAL (LA)
2960,CLEVELAND-HOPKINS INTL ARPT
2961,SAN FRANCISCO INTL ARPT
2962,CENTRAL WISCONSIN ARPT
2963,DETROIT METRO WAYNE COUNTY ARPT
2964,TOLEDO EXPRESS ARPT
2965,METRO OAKLAND INTL
2966,BEVERLY MUNICIPAL ARPT
2967,TED STEVENS ANCHORAGE INTL
2968,CHARLOTTE/DOUGLAS INTL ARPT
2969,CINCINNATI/NORTHERN KENTUCKY INTL ARPT
2970,GREATER PEORIA REGIONAL ARPT
2971,INDIANAPOLIS INTL
2972,LOUISVILLE INTL ARPT
2973,PORTLAND INTL (OR)
2974,STEWART INTL AIRPORT
2975,LOS ANGELES INTL
2976,BURKE LAKEFRONT
2977,PHILADELPHIA INTL
2978,CAPITAL CITY (MI)
2979,PEASE INTL TRADEPORT
2980,SAVANNAH INTL
2981,HILO INTL ARPT
2982,FORT LAUDERDALE/HOLLYWOOD INTL
2983,DALLAS LOVE FIELD ARPT
2984,LOGAN INTL
2985,DENVER INTL AIRPORT
2986,KALAMAZOO/BATTLE CREEK INTL
2987,GERALD R FORD INTL
2988,FORT SMITH MUNICIPAL ARPT
2989,MCCARREN INTL
2990,HESLER-NOBLE FIELD ARPT
2991,PENSACOLA REGIONAL
2992,BALTIMORE WASH INTL
2993,LAURENCE G HANSCOM
2994,PANAMA CITY - BAY COUNTY INTL
2995,OXNARD ARPT
2996,MORRISTOWN MUNICIPAL ARPT
2997,TRENTON MERCER ARPT
2998,TETERBORO AIRPORT
2999,SANFORD REGIONAL ARPT
3000,MEMPHIS INTL
3001,GREATER ROCHESTER INTL
3002,SAINT HUBERT
3003,RALEIGH-DURHAM INTL
3004,DUPAGE AIRPORT
3005,ROANOKE REGIONAL
3006,EL PASO INTL ARPT
3007,PALM BEACH INTL
3008,LEWISTON-NEZ PERCE CO ARPT
3009,BLOOMINGTON/NORMAL
3010,INDIANAPOLIS REGIONAL ARPT
3011,JACKSON EVERS INTL
3012,VANCOUVER INTL
3013,LEHIGH VALLEY INTL
3014,SALT LAKE CITY INTL
3015,QUAD CITY ARPT
3016,PORT COLUMBUS INTL
3017,EPPLEY AIRFIELD
3018,BOB HOPE ARPT
3019,GENERAL MITCHELL INTL
3020,FRESNO YOSEMITE INTL
3021,UNIVERSITY PARK ARPT
3022,COLORADO SPRINGS MUNICIPAL
3023,FORT WAYNE INTL
3024,KEARNEY MUNICIPAL
3025,WATERLOO REGIONAL ARPT
3026,ALBANY INTL
3027,SACRAMENTO INTL
3028,JOHN F KENNEDY INTL
3029,BUFFALO-NIAGARA INTL
3030,AUSTIN STRAUBEL INTL
3031,DES MOINES INTL
3032,WAUKEGAN REGIONAL ARPT
3033,RONALD REAGAN WASHINGTON NATL
3034,LOVELL FIELD ARPT
3035,JAMES M COX DAYTON INTL
3036,ALBUQUERQUE INTL
3037,MIAMI INTL
3038,JOSLIN FIELD - MAGIC VALLEY REGIONAL
3039,GREATER PITTSBURGH
3040,TROY MUNICIPAL ARPT
3041,NEW ORLEANS INTL
3042,LAMBERT-ST LOUIS INTL
3043,BRACKETT FIELD ARPT
3044,HOUSTON-HOBBY
3045,GEORGE BUSH INTERCONTINENTAL
3046,RENTON MUNICIPAL ARPT
3047,THE EASTERN IOWA ARPT
3048,NORTH BEND MUNICIPAL
3049,HARRISBURG INTL
3050,SANTA BARBARA MUNICIPAL
3051,BRADLEY INTL
3052,SAN DIEGO INTL
3053,YEAGER ARPT
3054,CHICAGO MIDWAY INTL ARPT
3055,ARDMORE MUNICIPAL
3056,SARASOTA-BRADENTON
3057,MONTREAL/PIERRE-ELLIOTT-TRUDEAU INTL
3058,TALLAHASSEE REGIONAL
3059,UNALASKA ARPT
3060,FULTON COUNTY ARPT - BROWN FIELD
3061,GOLDEN TRIANGLE REGIONAL
3062,GULFPORT BILOXI REGIONAL
3063,MINETA SAN JOSE INTL
3064,HUNTSVILLE INTL
3065,JAMESTOWN REGIONAL
3066,AIRBORNE AIRPARK
3067,EVANSVILLE REGIONAL
3068,SPOKANE INTERNATIONAL
3069,SMITH REYOLDS ARPT
3070,LITTLE RIVER ARPT
3071,CONCORD REGIONAL ARPT
3072,AMARILLO INTL
3073,COBB COUNTY ARPT-MC COLLUM FIELD
3074,CHARLESTON AFB/INTL ARPT
3075,DANBURY MUNICIPAL ARPT
3076,RALPH WIEN MEMORIAL ARPT
3077,COLUMBUS MUNICIPAL ARPT (IN)
3078,VAN NUYS ARPT
3079,AUSTIN-BERGSTROM INTL
3080,OAKLAND/TROY ARPT
3081,BURLINGTON INTL
3082,KODIAK AIRPORT
3083,NAPA COUNTY ARPT
3084,EXECUTIVE ARPT
3085,WHITEMAN AIRPORT
3086,SCHOLES INTL ARPT AT GALVESTON
3087,ADAMS FIELD ARPT
3088,MONTGOMERY FIELD ARPT
3089,PHOENIX DEER VALLEY ARPT
3090,SKYLARK FIELD
3091,GREATER BINGHAMTON ARPT
3092,KLEBERG COUNTY ARPT
3093,JOPLIN REGIONAL
3094,JONESBORO MUNICIPAL ARPT
3095,HONOLULU INTL ARPT
3096,SIOUX GATEWAY ARPT
3097,SAN ANTONIO INTL
3098,VALLEY INTL
3099,JACKSON HOLE
3100,JOHN WAYNE AIRPORT
3101,DILLINGHAM AIRFIELD
3102,SHREVEPORT REGIONAL
3103,MCMINN COUNTY ARPT
3104,CUYAHOGA COUNTY ARPT
3105,MANCHESTER AIRPORT
3106,PORTLAND INTL JETPORT (ME)
3107,JEFFERSON CITY MEMORIAL ARPT
3108,NW ARKANSAS REGIONAL
3109,WICHITA MID-CONTINENT ARPT
3110,TYLER POUNDS FIELD
3111,ADDISON
3112,OWENSBORO-DAVIESS
3113,ATLANTIC CITY INTL
3114,LONG ISLAND MAC ARTHUR
3115,ELLINGTON FIELD ARPT
3116,LANCASTER ARPT (PA)
3117,NORTHEAST PHILADELPHIA ARPT
3118,LINCOLN MUNICIPAL
3119,SAN CARLOS ARPT
3120,IGOR I SIKORSKY MEMORIAL
3121,MORGANTOWN MUNICIPAL ARPT
3122,SITKA ROCKY GUTIERREZ ARPT
3123,GAINESVILLE REG ARPT
3124,TRI-CITIES REGIONAL TN/VA ARPT
3125,ALLEGHENY COUNTY ARPT
3126,JACKSONVILLE INTL
3127,PIERRE REGIONAL ARPT
3128,NEWPORT NEWS/WILLIAMSBURG INTL
3129,MANLEY HOT SPRINGS ARPT
3130,RICHMOND INTL
3131,KISSIMMEE GATEWAY ARPT
3132,VERO BEACH MUNICIPAL
3133,WAYNE MUNICIPAL ARPT
3134,ROCK SPRINGS-SWEETWATER CO
3135,LA CROSSE MUNICIPAL AIRPORT
3136,RICHARD LLOYD JONES JR ARPT
3137,BUTLER COUNTY REGIONAL
3138,SPRINGFIELD-BRANSON NATIONAL
3139,ABRAHAM LINCOLN CAPITAL ARPT
3140,SHEPPARD AIR FORCE BASE
3141,BUCHOLZ AAF MARSHALL
3142,CENTRAL NEBRASKA REGIONAL
3143,TAMPA INTL
3144,WORCESTER REGIONAL
3145,MEMORIAL FIELD
3146,KAHULUI ARPT
3147,OAKLAND COUNTY INTL
3148,JOHN C TUNE ARPT
3149,FORT LAUDERDALE EXECUTIVE ARPT
3150,MELBOURNE INTL
3151,BISMARCK MUNICIPAL ARPT
3152,MINOT INTL AIRPORT
3153,SLIDELL AIRPORT
3154,GREAT FALLS INTL
3155,BRAINERD-CROW WING
3156,BLUE GRASS ARPT
3157,ROGUE VALLEY INTL
3158,STUTTGART MUNICIPAL ARPT
3159,LAWTON-FORT SILL REGIONAL ARPT
3160,YAMPA VALLEY
3161,COLONEL JAMES JABARA ARPT
3162,MIDLAND INTL
3163,MALCOLM MCKINNON ARPT
3164,MILLARD ARPT
3165,ROCK COUNTY
3166,MARTIN STATE ARPT
3167,BUCHANAN FLD
3168,BOIRE FIELD
3169,VALDOSTA REGIONAL
3170,MANASSAS REGIONAL ARPT
3171,ERIE INTL
3172,CINCINNATI MUNI ARPT-LUNKEN FIELD
3173,SACRAMENTO MATHER ARPT
3174,LUIS MUNOZ MARIN INTL -SAN JUAN
3175,MOLOKAI ARPT
3176,MCGHEE TYSON ARPT
3177,ST. PETERSBURG/CLEARWATER INTL
3178,GRANT COUNTY ARPT
3179,TORONTO/LESTER B. PEARSON INTL
3180,DANE COUNTY REGIONAL ARPT-TRUAX FLD
3181,EDWARD G PITKA SR ARPT
3182,UNIV OF ILLINOIS -WILLARD ARPT
3183,ELKO REGIONAL ARPT
3184,DEKALB-PEACHTREE ARPT
3185,CHICAGO EXECUTIVE ARPT
3186,FLORENCE REGIONAL
3187,NORWOOD MEMORIAL ARPT
3188,LIVERMORE MUNICIPAL ARPT
3189,ROCKY MOUNT WILSON RGNL ARPT
3190,TULSA INTL
3191,BATON ROUGE METRO
3192,WILLOUGHBY LOST NATION MUNI ARPT
3193,WILKES-BARRE/SCRANTON INTL
3194,HENDERSON FIELD
3195,FALLS INTL ARPT
3196,LUBBOCK INTL
3197,AUGUSTA STATE
3198,WILMINGTON INTL
3199,JUNEAU INTL ARPT
3200,RENO TAHOE INTL
3201,ST AUGUSTINE
3202,MONTGOMERY REGIONAL ARPT
3203,PORTLAND-HILLSBORO ARPT
3204,PANGBORN MEMORIAL
3205,TRI-CITIES
3206,PURDUE UNIV ARPT
3207,DAYTONA BEACH INTL
3208,EASTERWOOD FIELD AIRPORT
3209,HENRY E ROHLSEN ARPT
3210,IMPERIAL COUNTY ARPT
3211,KLAMATH FALLS INTL
3212,FAIRBANKS INTL ARPT
3213,EUGENIO MARIA DE HOSTOS ARPT
3214,MISSOULA INTL ARPT
3215,DUBUQUE REGIONAL ARPT
3216,SAND POINT ARPT
3217,MONETT MUNICIPAL ARPT
3218,WATERBURY-OXFORD ARPT
3219,AKRON-CANTON MUNICIPAL
3220,READING REGIONAL
3221,COLUMBUS METRO
3222,NANTUCKET MEMORIAL
3223,ROCKY MOUNTAIN METROPOLITAN ARPT
3224,COLUMBIA METRO
3225,WILLIAMSPORT
3226,BUSH FLD
3227,INDIANAPOLIS METROPOLITAN ARPT
3228,BISHOP INTL FLINT
3229,BELLINGHAM INTL
3230,BETZ ARPT
3231,NOGALES INTL ARPT
3232,GANDER INTL
3233,GOSHEN MUNICIPAL ARPT
3234,ADAMS COUNTY- LEGION FIELD
3235,HAMILTON MUNICIPAL ARPT
3236,FALCON FIELD ARPT
3237,KAPALUA ARPT
3238,BROWNSVL/SO PADRE IS
3239,GUAM INTL ARPT
3240,CHESTER COUNTY G O CARLSON ARPT
3241,SNOHOMISH CO (PAINE FIELD)
3242,ST. LUCIE COUNTY INTL ARPT
3243,MEACHAM FT WORTH
3244,GRAND JUNCTION REGIONAL ARPT
3245,IDAHO FALLS REGIONAL ARPT
3246,MBS INTL
3247,REPUBLIC AIRPORT
3248,CAPITAL CITY ARPT (PA)
3249,GREENVILLE-SPARTANBURG INTL
3250,ASHEVILLE REGIONAL ARPT
3251,ST LOUIS DOWNTOWN
3252,MOBILE DOWNTOWN ARPT
3253,PULLMAN-MOSCOW REGIONAL
3254,MCNARY FLD ARPT
3255,BOWMAN FIELD
3256,PIEDMONT TRIAD INTL
3257,FLOYD BENNETT MEMORIAL
3258,WEST BEND MUNICIPAL ARPT
3259,GREATER ROCKFORD
3260,GRAND CANYON WEST
3261,KEY WEST INTL ARPT
3262,EPHRAIM- FISH CREEK
3263,NUT TREE AIRPORT
3264,SACRAMENTO EXECUTIVE ARPT
3265,MONTEREY PENINSULA
3266,JOE FOSS FIELD ARPT
3267,CHEYENNE REGIONAL ARPT
3268,TRI-STATE MILTON FERGUSON
3269,CYRIL E KING ARPT
3270,LONG BEACH-DAUGH FLD
3271,ABILENE REGIONAL ARPT
3272,TEXARKANA-WEBB FIELD
3273,HAMILTON
3274,WILL ROGERS WORLD ARPT
3275,LEBANON MUNICIPAL ARPT
3276,GRAND FORKS INTL
3277,HILTON HEAD ISLAND
3278,WILLOW RUN ARPT
3279,GROSSE ILE MUNICIPAL ARPT
3280,LAKELAND LINDER REGIONAL
3281,SOUTH BEND REGIONAL
3282,OUTAGAMIE COUNTY REGIONAL
3283,MAHLON SWEET FLD
3284,QUONSET STATE ARPT
3285,SOUTHWEST GEORGIA REGIONAL ARPT
3286,EASTERN WEST VIRGINIA REGIONAL ARPT
3287,BOEING FIELD K C INT
3288,SAIPAN INTL
3289,WILLIAMSON COUNTY REGIONAL
3290,CENTENNIAL ARPT
3291,WALLA WALLA REGIONAL
3292,JIM HOGG COUNTY AROT
3293,HAWTHORNE MUNICIPAL ARPT
3294,PETALUMA MUNICIPAL ARPT
3295,SONOMA COUNTY ARPT
3296,LANAI ARPT
3297,TUCSON INTL
3298,JOHNSON COUNTY EXECUTIVE ARPT
3299,ROSWELL INTL AIR CENTER
3300,ALBERT J ELLIS
3301,HECTOR INTERNATIONAL
3302,SCHENECTADY COUNTY
3303,DILLANT-HOPKINS ARPT
3304,SALISBURY-WICOMICO
3305,CORPUS CHRISTI INTL ARPT
3306,MONROE REGIONAL ARPT
3307,BARNSTABLE MUNICIPAL
3308,ROBERTSON FIELD
3309,MODESTO CITY-COUNTY
3310,YELLOWSTONE ARPT
3311,DEER PARK ARPT
3312,ZELIENOPLE MUNICIPAL
3313,LORAIN COUNTY REGIONAL ARPT
3314,CECIL ARPT
3315,BOLTON FIELD ARPT
3316,ST LOUIS REGIONAL
3317,EASTON/NEWMAN FIELD ARPT
3318,CHERRY CAPITAL ARPT
3319,ST. PAUL DOWNTOWN ARPT
3320,OSCEOLA MUNICIPAL ARPT
3321,YELLOWSTONE REGIONAL
3322,DURANGO-LA PLATA CO
3323,SELAWICK ARPT
3324,WALLOPS FLIGHT FACILITY
3325,OHIO STATE UNIVERSITY
3326,SHEBOYGAN COUNTY MEMORIAL ARPT
3327,SITKA (SPB)
3328,THIEF RIVER FALLS REGIONAL
3329,YAKUTAT ARPT
3330,MARSHALL ISLANDS INTL ARPT
3331,SYRACUSE HANCOCK INTL
3332,MERCEDITA ARPT
3333,ORMOND BEACH MUNICIPAL ARPT
3334,MONTROSE REGIONAL ARPT
3335,HELENA REGIONAL
3336,MOBILE REGIONAL
3337,PALM SPRINGS INTL
3338,DE KALB TAYLOR MUNICIPAL ARPT
3339,EVANSTON-UINTA COUNTY BURNS FIELD
3340,JESSE VIERTEL MEMORIAL ARPT
3341,MCCLELLAN-PALOMAR
3342,MC CLELLAN AIRFIELD
3343,WAYNE COUNTY
3344,CHINO AIRPORT
3345,MIDDLE GEORGIA REGIONAL
3346,COMPTON/WOODLEY ARPT
3347,YOUNGSTOWN-WARREN RGNL ARPT
3348,RANGE REGIONAL ARPT
3349,EL MONTE ARPT
3350,ALLENTOWN QUEEN CITY MUNICIPAL
3351,SUGAR LAND REGIONAL ARPT
3352,NORTHEASTERN REGIONAL
3353,LINDEN AIRPORT
3354,ELMIRA/CORNING MUNICIPAL
3355,MANHATTAN REGIONAL
3356,SCOTT CITY MUNICIPAL ARPT
3357,CHILLICOTHE MUNICIPAL ARPT
3358,PLYMOUTH MUNICIPAL ARPT (MA)
3359,BOISE AIR TERMINAL/GOWEN FIELD
3360,ANOKA COUNTY-BLAINE
3361,HAGERSTOWN REGIONAL
3362,USAF ACADEMY BULLSEYE AUX AIRSTRIP
3363,GLASGOW INTL/WOKAL FIELD
3364,MONMOUTH EXECUTIVE ARPT
3365,QUEBEC/JEAN LESAGE INTL
3366,ELK GROVE ARPT
3367,LAKE CHARLES REGIONAL
3368,WINDHAM ARPT
3369,HUNTINGBURG ARPT
3370,DUTCHESS COUNTY ARPT
3371,FERANDINA BEACH MUNICIPAL ARPT
3372,HOBBY FIELD ARPT
3373,CAPE MAY COUNTY ARPT
3374,SALINA MUNICIPAL
3375,BETHEL ARPT
3376,GLADEWATER MUNICIPAL ARPT
3377,OCONEE COUNTY REGIONAL ARPT
3378,KETCHIKAN INTL ARPT
3379,TWEED-NEW HAVEN ARPT
3380,GALLATIN FIELD ARPT
3381,PINAL AIRPARK
3382,MARTHAS VINEYARD
3383,BROOKINGS MUNICIPAL ARPT
3384,EAST HAMPTON ARPT
3385,NATRONA COUNTY INTL
3386,FINDLAY ARPT
3387,ROGERS MUNICIPAL ARPT-CARTER FIELD
3388,FULLERTON MUNICIPAL ARPT
3389,ST CLAIR COUNTY INTL ARPT
3390,KINGS LAND O' LAKES ARPT
3391,RAPID CITY REGIONAL
3392,AURORA MUNICIPAL ARPT
3393,NORTH CENTRAL WEST VIRGINIA ARPT
3394,KONGIGANAK ARPT
3395,WESTERLY STATE ARPT
3396,CAPE GIRARDEAU MUNICIPAL
3397,KALAELOA ARPT JOHN RODGERS FIELD
3398,ERNEST A LOVE FIELD
3399,KENDALL-TAMIAMI EXECUTIVE ARPT
3400,GRAND RAPIDS/ITASCA COUNTY ARPT
3401,ADDINGTON FIELD ARPT
3402,WILLMAR MUNICIPAL
3403,MC ALLEN MILLER INTL
3404,PALESTINE MUNICIPAL ARPT
3405,WHEELER-SACK ARMY AIRFIELD
3406,CLEVELAND MUNICIPAL ARPT
3407,DEMOPOLIS MUNICIPAL ARPT
3408,NEW CENTURY AIRCENTER ARPT
3409,FORT DODGE REGIONAL
3410,ARNOLD PALMER REGIONAL
3411,BRANSON ARPT
3412,LAREDO INTL
3413,WENDOVER ARPT
3414,ALTOONA-BLAIR COUNTY
3415,REDDING MUNICIPAL
3416,BILLINGS LOGAN INTL
3417,PHOENIX-MESA GATEWAY
3418,COLD BAY ARPT
3419,DELTA COUNTY ARPT
3420,BOWERMAN ARPT
3421,KEY FLD
3422,BELLEVILLE MUNICIPAL
3423,MONROE COUNTY
3424,COLUMBIA REGIONAL
3425,FORT WORTH SPINKS ARPT
3426,PUNTA GORDA ARPT
3427,DULUTH INTL ARPT
3428,WILLIAM B HEILIG FIELD
3429,PHOENIX GOODYEAR ARPT
3430,JAMES CLEMENTS MUNICIPAL ARPT
3431,ALEXANDRIA INTL
3432,GARY CHICAGO INTL
3433,GREENVILLE DOWNTOWN ARPT
3434,RIO VISTA MUNICIPAL ARPT
3435,ELIZABETHTON MUNICIPAL ARPT
3436,CAPE COD COAST GUARD AIR STATION
3437,PRYOR FIELD REGIONAL ARPT
3438,CHARLES B WHEELER DOWNTOWN ARPT
3439,BARKLEY REGIONAL ARPT
3440,JACQUELINE COCHRAN REGIONAL ARPT
3441,BARROW COUNTY ARPT
3442,HAYWARD EXECUTIVE ARPT
3443,TUPELO MUNICIPAL
3444,MIDDLETON MUNI MOREY FIELD
3445,WACO REGIONAL ARPT
3446,CHESTERFIELD COUNTY ARPT
3447,CASTLE ARPT
3448,SKAGIT REGIONAL
3449,MERRILL FIELD ARPT
3450,GRAND CANYON NATIONAL
3451,REID-HILLVIEW ARPT OF SANTA CLARA CNTY
3452,BERZ-MACOMB ARPT
3453,FLYING CLOUD ARPT
3454,SOUTHWEST MINNESOTA REGIONAL ARPT
3455,BEMIDJI REGIONAL ARPT
3456,SPENCER MUNICIPAL AIRPORT
3457,GREATER PORTSMOUTH REGIONAL ARPT
3458,TOMPKINS COUNTY ARPT
3459,GREGG COUNTY ARPT
3460,GREENBRIER VALLEY ARPT
3461,WILEY POST ARPT
3462,LIMA ALLEN COUNTY
3463,MERLE K (MUDHOLE) SMITH ARPT
3464,SOUTHWEST MICHIGAN REGIONAL
3465,TACOMA NARROWS ARPT
3466,MATHIS FIELD (TX)
3467,GREENWOOD MUNICIPAL ARPT
3468,FAIRMONT MUNICIPAL ARPT
3469,NAPLES MUNICIPAL
3470,HOUSTON GULF ARPT
3471,MORAN FIELD ARPT
3472,MASON COUNTY ARPT (MI)
3473,ASHTABULA COUNTY
3474,COLEMAN A YOUNG MUNICIPAL ARPT
3475,MANSFIELD LAHM MUNICIPAL
3476,HERLONG ARPT
3477,CAPT FEAR REGIONAL JETPORT
3478,CARRABELLE-THOMPSON
3479,FRANCIS S GABRESKI ARPT
3480,HAWKINS ARPT
3481,CUBA MUNICIPAL ARPT
3482,PAGE FIELD ARPT
3483,MERRILL C MEIGS ARPT
3484,DECATUR ARPT
3485,TERRE HAUTE INTL ARPT-HULMAN FIELD
3486,CHARLOTTESVILLE-ALBEMARLE ARPT
3487,ELKHART MUNICIPAL ARPT
3488,KINSTON REGL JETPORT
3489,MT PLEASANT MUNICIPAL ARPT
3490,LIBERAL MUNICIPAL
3491,NORFOLK REGIONAL ARPT
3492,ESSEX COUNTY AIRPORT
3493,DANVILLE REGIONAL ARPT
3494,COLUMBUS MUNICIPAL ARPT (NE)
3495,SAN LUIS COUNTY REGIONAL ARPT
3496,PALMDALE REGIONAL ARPT
3497,STOCKTON METRO
3498,GUNNISON COUNTY
3499,LLANO MUNICIPAL ARPT
3500,CHARLOTTE-MONROE  EXECUTIVE ARPT
3501,W K KELLOGG ARPT
3502,FORT WORTH ALLIANCE
3503,ALBERT WHITTED
3504,STELLAR AIRPARK
3505,DESTIN-FORT WALTON BEACH ARPT
3506,CALGARY INTL
3507,DELAWARE COUNTY REGIONAL ARPT
3508,YAKIMA AIR TERMINAL
3509,RALEIGH EXEC JETPORT AT SANFORD-LEE CNTY ARPT
3510,DAVID'S ARPT
3511,BUFFALO AIRFIELD ARPT
3512,HAWKINS FIELD ARPT
3513,ASHE COUNTY
3514,NORTH PLATTE REGIONAL
3515,CLARK COUNTY REGIONAL ARPT (IN)
3516,KENT STATE UNIVERSITY
3517,CORTEZ MUNICIPAL ARPT
3518,SANTA MARIA PUBLIC
3519,SANTA FE MUNICIPAL
3520,MANITOWOC COUNTY ARPT
3521,LAKE HAVASU CITY ARPT
3522,BARNES MUNICIPAL ARPT
3523,RICKENBACKER INTL
3524,FORD ARPT
3525,PROVO MUNICIPAL ARPT
3526,FOUR CORNERS REGIONAL
3527,DELAND MUNICIPAL ARPT
3528,FORBES FIELD AIRPORT
3529,H L SONNY CALLAHAN ARPT
3530,WM FAIRCHILD INTL ARPT
3531,MID-DELTA REGIONAL
3532,ANN ARBOR MUNICIPAL
3533,TSTC WACO
3534,ST. CLOUD REGIONAL
3535,FAYETTVILLE MUNICIPAL
3536,BESSEMER ARPT
3537,BRENNER FIELD ARPT
3538,ANNISTON METROPOLITAN ARPT
3539,BLOCK ISLAND STATE
3540,CLEARVIEW AIRPARK
3541,MUIR ARMY AIRFIELD
3542,LAKE IN THE HILLS
3543,LOUISA COUNTY ARPT/FREEMAN FLD
3544,MEADOW LAKE ARPT
3545,JOHN F KENNEDY MEMORIAL
3546,TYONEK ARPT
3547,PEARLAND REGIONAL ARPT
3548,HURON REGIONAL ARPT
3549,NORTH LAS VEGAS
3550,SOUTHBRIDGE MUNICIPAL ARPT
3551,LARAMIE REGIONAL
3552,JOHNSTON ATOLL ARPT
3553,ROSEAU MUNI ARPT/RUDY BILLBERG FLD
3554,GAINESVILLE MUNICIPAL ARPT
3555,LITCHFIELD MUNICIPAL
3556,GRIFFING SANDUSKY ARPT
3557,PUT IN BAY
3558,WALDRONAIRE ARPT
3559,SANTA MONICA MUNICIPAL
3560,GREATER KANKAKEE ARPT
3561,GREELEY-WELD COUNTY ARPT
3562,ST. GEORGE  ARPT (AK)
3563,WORTHINGTON MUNICIPAL ARPT
3564,BEAVER COUNTY ARPT
3565,OHIO UNIVERSITY ARPT
3566,WINGS FIELD ARPT
3567,RIVERTON REGIONAL
3568,GILLETTE CAMPBELL CO
3569,EMMONAK ARPT
3570,BANGOR INTL
3571,CHESTER ARPT
3572,LYNCHBURG REGIONAL
3573,SPACE COAST REGIONAL
3574,SIDNEY MUNICIPAL AR[T
3575,PAGO PAGO INTL
3576,GNOSS FIELD ARPT
3577,SCOTTSDALE ARPT
3578,GARDEN CITY REGIONAL
3579,PAGE MUNICIPAL
3580,MILLVILLE MUNICIPAL ARPT
3581,ROSTRAVER
3582,MCCORD FIELD ARPT
3583,DYERSBURG REGIONAL ARPT
3584,ARCATA AIRPORT
3585,ORCAS ISLAND ARPT
3586,OLYMPIA ARPT
3587,ATHENS/BEN EPPS ARPT
3588,SAWYER INTL
3589,BIG PINEY-MARBLETON
3590,DEADHORSE ARPT
3591,OGDEN-HINCKLEY ARPT
3592,MIDDLE BASS-EAST POINT
3593,MEADOWS FIELD ARPT
3594,NEWTOK ARPT
3595,LT WARREN EATON ARPT
3596,DAVID WAYNE HOOKS MEMORIAL ARPT
3597,HOUSTON-SOUTHWEST ARPT
3598,MANKATO REGIONAL ARPT
3599,PETERSBURG JAMES A JOHNSON ARPT
3600,MUSKEGON COUNTY ARPT
3601,CREVE COEUR ARPT
3602,FLAGSTAFF PULLIAM
3603,ADIRONDAK REGIONAL ARPT
3604,OCEAN CITY MUNICIPAL  ARPT (MD)
3605,AUBURN-LEWISTON MUNICIPAL
3606,CARROLL COUNTY-TOLSON ARPT
3607,MIAMI COUNTY ARPT
3608,CAMARILLO
3609,RYAN FIELD ARPT
3610,MANDAN MUNICIPAL
3611,CHICO MUNICIPAL ARPT
3612,DUBOIS REGIONAL ARPT
3613,LEESBURG EXECUTIVE ARPT
3614,PORTLAND-TROUTDALE ARPT
3615,HOUSTON MEMORIAL ARPT
3616,SHREVEPORT DOWNTOWN ARPT
3617,LENAWEE COUNTY ARPT
3618,DOUBLE EAGLE II ARPT
3619,CEDAR MILLS
3620,PRICE COUNTY ARPT
3621,HATTIESBURG-LAUREL
3622,SOUTHERN ILLINOIS
3623,ROLLA NATIONAL ARPT
3624,RUTLAND STATE ARPT
3625,ALBERT LEA MUNICIPAL ARPT
3626,MOUNT HAWLEY
3627,FRENCH LICK MUNICIPAL ARPT
3628,QUINCY REGIONAL ARPT - BALDWIN FLD
3629,SPRINGFIELD BECKLEY MUNICIPAL
3630,ANDERSON REGIONAL
3631,OCEAN REEF CLUB
3632,MANSFIELD MUNICIPAL
3633,CHIPPEWA COUNTY INTL ARPT
3634,CHEFORNAK ARPT
3635,MARCO ISLAND ARPT
